발전구분,호기,일자,1시 발전량(MWh),2시 발전량(MWh),3시 발전량(MWh),4시 발전량(MWh),5시 발전량(MWh),6시 발전량(MWh),7시 발전량(MWh),8시 발전량(MWh),9시 발전량(MWh),10시 발전량(MWh),11시 발전량(MWh),12시 발전량(MWh),13시 발전량(MWh),14시 발전량(MWh),15시 발전량(MWh),16시 발전량(MWh),17시 발전량(MWh),18시 발전량(MWh),19시 발전량(MWh),20시 발전량(MWh),21시 발전량(MWh),22시 발전량(MWh),23시 발전량(MWh),24시 발전량(MWh),총량(KW),평균(KW),최대(시간별),최소(시간별),최대,최소,파일출처
삼천포태양광#5,1, 2025-07-22 00:00:00,0,0,0,0,0,0.0,88.097,200.855,201.464,200.918,192.82,198.714,1093.875,2682.392,2479.972,2080.62,2459.563,2449.542,2564.14,2336.227,0.0,0.0,0.0,0.0,19229.199,801,2682.39,88.09,2682.392,0,남동발전량_2025_07.csv
삼천포태양광#5,2, 2025-07-22 00:00:00,0,0,0,0,0,0.0,165.693,286.903,289.49,328.108,313.022,1543.827,3165.918,4631.033,4278.315,3500.05,4228.71,4307.517,4073.714,2428.289,372.663,0.0,0.0,0.0,33913.252,1413,4631.03,165.69,4631.033,0,남동발전량_2025_07.csv
광양항세방태양광,1, 2025-07-22 00:00:00,0,0,0,0,0,0.0,67.2,422.4,904.8,1358.4,1644.0,1694.4,1680.0,1946.4,1896.0,1615.2,1207.2,801.6,297.6,16.8,0.0,0.0,0.0,0.0,15552.0,648,1946.4,16.8,1946.4,0,남동발전량_2025_07.csv
두산엔진MG태양광,1, 2025-07-22 00:00:00,0,0,0,0,0,0.24,2.7,5.1,12.0,23.94,27.12,39.36,27.18,32.94,27.24,35.34,45.18,32.64,14.4,0.54,0.0,0.0,0.0,0.0,325.92,14,45.18,0.24,45.18,0,남동발전량_2025_07.csv
삼천포태양광,1, 2025-07-22 00:00:00,0,0,0,0,0,0.0,0.0,0.672,4.26,8.472,12.552,15.72,16.776,16.968,16.236,13.692,9.456,4.008,0.132,0.0,0.0,0.0,0.0,0.0,118.944,5,16.96,0.132,16.968,0,남동발전량_2025_07.csv
삼천포태양광,2, 2025-07-22 00:00:00,0,0,0,0,0,0.768,31.296,106.08,258.816,434.4,518.592,543.648,602.016,584.352,523.68,427.968,288.384,139.968,33.408,2.112,0.0,0.0,0.0,0.0,4495.488,187,602.01,0.768,602.016,0,남동발전량_2025_07.csv
삼천포태양광,3, 2025-07-22 00:00:00,0,0,0,0,0,0.0,6.12,35.784,107.172,157.14,172.764,191.088,223.668,215.136,196.524,160.488,106.38,46.98,3.456,0.0,0.0,0.0,0.0,0.0,1622.7,68,223.66,3.456,223.668,0,남동발전량_2025_07.csv
삼천포태양광,4, 2025-07-22 00:00:00,0,0,0,0,0,0.0,21.928,83.692,94.871,99.312,94.473,96.404,325.923,1127.838,1048.224,869.276,1176.743,1194.941,1195.696,696.203,0.0,0.0,0.0,0.0,8125.524,339,1195.69,21.928,1195.696,0,남동발전량_2025_07.csv
구미태양광,1, 2025-07-22 00:00:00,0,0,0,0,0,0.0,15.982,53.875,200.387,365.122,476.416,434.184,612.515,615.841,356.3,347.333,363.387,176.378,79.837,7.593,0.0,0.0,0.0,0.0,4105.15,171,615.84,7.593,615.841,0,남동발전량_2025_07.csv
삼천포태양광#6,1, 2025-07-22 00:00:00,0,0,0,0,0,0.0,14.586,74.34,70.104,190.606,466.15,64.776,57.692,63.961,643.049,568.589,580.176,618.129,626.483,618.305,150.993,0.0,0.0,0.0,4807.939,200,643.04,14.586,643.049,0,남동발전량_2025_07.csv
영흥태양광#5,1, 2025-07-22 00:00:00,0,0,0,0,0,4.821,127.758,363.989,870.2,1643.979,2080.284,2321.337,2451.505,2287.589,2109.211,1535.505,1157.053,691.821,265.158,16.874,0.0,0.0,0.0,0.0,17927.084,747,2451.5,4.82,2451.505,0,남동발전량_2025_07.csv
영흥태양광 #3,1, 2025-07-22 00:00:00,0,0,0,0,0,1.44,66.0,207.84,525.6,1217.76,915.84,1530.48,1512.24,1469.52,1397.28,1081.92,854.88,491.04,83.76,0.0,0.0,0.0,0.0,0.0,11355.6,473,1530.48,1.44,1530.48,0,남동발전량_2025_07.csv
영흥태양광 #3,2, 2025-07-22 00:00:00,0,0,0,0,0,0.0,30.144,107.904,269.568,505.92,633.024,706.656,753.888,702.912,645.888,472.224,361.824,219.936,80.64,2.784,0.0,0.0,0.0,0.0,5493.312,229,753.88,2.784,753.888,0,남동발전량_2025_07.csv
영흥태양광 #3,3, 2025-07-22 00:00:00,0,0,0,0,0,0.24,27.48,115.2,241.2,493.68,693.6,829.44,832.56,824.28,772.92,560.28,428.16,275.04,46.8,0.0,0.0,0.0,0.0,0.0,6140.88,256,832.56,0.24,832.56,0,남동발전량_2025_07.csv
영흥태양광,1, 2025-07-22 00:00:00,0,0,0,0,0,0.0,8.218,107.098,196.762,254.554,443.712,614.246,598.003,617.779,584.909,425.088,342.451,209.165,34.483,0.0,0.0,0.0,0.0,0.0,4436.468,185,617.77,8.218,617.779,0,남동발전량_2025_07.csv
예천태양광,1, 2025-07-22 00:00:00,0,0,0,0,0,2.16,80.1,361.62,546.48,644.04,521.82,748.98,760.68,747.54,634.86,700.02,716.94,146.88,160.92,17.1,0.0,0.0,0.0,0.0,6790.14,283,760.68,2.16,760.68,0,남동발전량_2025_07.csv
여수태양광,1, 2025-07-22 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.05,328.05,14,328.05,328.05,328.05,0,남동발전량_2025_07.csv
영흥태양광,2, 2025-07-22 00:00:00,0,0,0,0,0,0.0,0.964,18.32,200.556,472.463,433.895,573.705,619.987,598.775,556.349,404.968,305.655,181.272,34.712,0.0,0.0,0.0,0.0,0.0,4401.621,183,619.98,0.96,619.987,0,남동발전량_2025_07.csv
탑선태양광,1, 2025-07-22 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,1363.0,57,1363.0,1363.0,1363.0,0,남동발전량_2025_07.csv
탑선태양광,3, 2025-07-22 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,755.0,31,755.0,755.0,755.0,0,남동발전량_2025_07.csv
경상대태양광,1, 2025-07-22 00:00:00,0,0,0,0,0,0.0,21.312,87.192,221.976,392.04,465.408,466.776,571.392,557.784,528.048,462.24,353.232,197.136,48.888,1.08,0.0,0.0,0.0,0.0,4374.504,182,571.39,1.08,571.392,0,남동발전량_2025_07.csv
고흥만 수상태양광,1, 2025-07-22 00:00:00,0,0,0,0,0,49.98,2696.988,12033.252,23821.56,30060.996,38233.608,36994.104,40435.416,42545.328,44806.86,37603.188,27057.912,15553.356,4612.356,160.356,0.0,0.0,0.0,0.0,356665.26,14861,44806.86,49.98,44806.86,0,남동발전량_2025_07.csv
영동태양광,1, 2025-07-21 00:00:00,0,0,0,0,0,1.056,18.336,17.472,17.568,19.296,29.28,21.6,223.392,753.312,682.752,601.344,648.864,684.288,679.488,673.728,231.456,0.0,0.0,0.0,5303.232,221,753.31,1.056,753.312,0,남동발전량_2025_07.csv
삼천포태양광#5,1, 2025-07-21 00:00:00,0,0,0,0,0,0.0,34.797,172.652,192.676,196.819,316.243,254.513,408.056,259.241,188.995,1148.181,2519.001,2541.189,2508.1,202.547,0.0,0.0,0.0,0.0,10943.01,456,2541.18,34.79,2541.189,0,남동발전량_2025_07.csv
삼천포태양광#5,2, 2025-07-21 00:00:00,0,0,0,0,0,0.0,72.864,279.337,292.242,331.198,1025.851,625.044,3127.692,1316.632,866.698,1929.394,4141.8,3786.756,2626.985,678.949,0.0,0.0,0.0,0.0,21101.442,879,4141.8,72.864,4141.8,0,남동발전량_2025_07.csv
광양항세방태양광,1, 2025-07-21 00:00:00,0,0,0,0,0,0.0,14.4,52.8,160.8,220.8,124.8,307.2,1065.6,2040.0,602.4,1132.8,1406.4,381.6,28.8,19.2,0.0,0.0,0.0,0.0,7557.6,315,2040.0,14.4,2040.0,0,남동발전량_2025_07.csv
두산엔진MG태양광,1, 2025-07-21 00:00:00,0,0,0,0,0,0.06,2.94,8.04,15.12,24.66,28.14,27.3,21.96,32.28,15.06,17.1,15.54,27.06,8.04,0.3,0.0,0.0,0.0,0.0,243.6,10,32.28,0.06,32.28,0,남동발전량_2025_07.csv
삼천포태양광,1, 2025-07-21 00:00:00,0,0,0,0,0,0.0,0.0,0.804,4.908,7.008,10.584,8.544,14.364,3.648,4.2,6.108,6.12,4.128,0.156,0.0,0.0,0.0,0.0,0.0,70.572,3,14.36,0.156,14.364,0,남동발전량_2025_07.csv
삼천포태양광,2, 2025-07-21 00:00:00,0,0,0,0,0,0.0,14.496,78.912,210.528,292.896,389.472,294.816,539.712,137.376,133.728,304.992,271.776,178.848,24.096,0.288,0.0,0.0,0.0,0.0,2871.936,120,539.71,0.288,539.712,0,남동발전량_2025_07.csv
삼천포태양광,3, 2025-07-21 00:00:00,0,0,0,0,0,0.0,2.088,23.436,73.26,99.684,132.192,85.968,174.276,31.824,50.94,125.892,101.772,57.024,3.816,0.0,0.0,0.0,0.0,0.0,962.172,40,174.27,2.088,174.276,0,남동발전량_2025_07.csv
삼천포태양광,4, 2025-07-21 00:00:00,0,0,0,0,0,0.0,9.882,75.588,94.733,94.939,111.94,109.916,132.063,145.714,0.0,354.339,1192.595,1203.802,926.765,0.0,0.0,0.0,0.0,0.0,4452.276,186,1203.8,9.882,1203.802,0,남동발전량_2025_07.csv
구미태양광,1, 2025-07-21 00:00:00,0,0,0,0,0,0.0,9.835,62.047,126.48,298.158,216.513,373.8,525.953,315.875,243.777,211.234,54.165,63.638,12.511,0.0,0.0,0.0,0.0,0.0,2513.986,105,525.95,9.835,525.953,0,남동발전량_2025_07.csv
삼천포태양광#6,1, 2025-07-21 00:00:00,0,0,0,0,0,0.0,1.401,29.344,65.245,67.19,67.767,72.511,60.781,71.645,42.858,202.989,567.268,623.085,118.646,0.0,0.0,0.0,0.0,0.0,1990.73,83,623.08,1.401,623.085,0,남동발전량_2025_07.csv
영흥태양광#5,1, 2025-07-21 00:00:00,0,0,0,0,0,0.0,57.853,404.968,901.537,1279.989,2032.074,2290.0,2403.295,2374.368,2142.958,1872.979,1347.484,699.053,178.379,7.232,0.0,0.0,0.0,0.0,17992.169,750,2403.29,7.23,2403.295,0,남동발전량_2025_07.csv
영흥태양광 #3,1, 2025-07-21 00:00:00,0,0,0,0,0,0.0,39.6,306.48,624.96,891.12,1333.2,1511.28,1531.68,1502.64,1410.72,1273.2,960.48,501.36,123.12,6.0,0.0,0.0,0.0,0.0,12015.84,501,1531.68,6.0,1531.68,0,남동발전량_2025_07.csv
영흥태양광 #3,2, 2025-07-21 00:00:00,0,0,0,0,0,0.0,10.656,122.304,252.192,409.152,620.736,697.44,739.488,728.352,670.656,582.144,418.368,221.76,51.168,0.672,0.0,0.0,0.0,0.0,5525.088,230,739.48,0.672,739.488,0,남동발전량_2025_07.csv
영흥태양광 #3,3, 2025-07-21 00:00:00,0,0,0,0,0,0.0,17.4,147.0,280.32,484.92,753.72,830.04,854.88,839.16,777.84,677.88,487.68,264.96,69.12,3.0,0.0,0.0,0.0,0.0,6487.92,270,854.88,3.0,854.88,0,남동발전량_2025_07.csv
영흥태양광,1, 2025-07-21 00:00:00,0,0,0,0,0,0.0,2.765,42.624,88.282,171.149,452.275,623.654,640.781,623.078,503.846,498.701,315.84,96.998,23.002,1.19,0.0,0.0,0.0,0.0,4084.185,170,640.78,1.19,640.781,0,남동발전량_2025_07.csv
예천태양광,1, 2025-07-21 00:00:00,0,0,0,0,0,0.0,94.5,359.28,464.58,527.58,532.98,688.86,895.86,1142.1,716.94,524.88,449.1,501.3,76.32,0.0,0.0,0.0,0.0,0.0,6974.28,291,1142.1,76.32,1142.1,0,남동발전량_2025_07.csv
여수태양광,1, 2025-07-21 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.9,760.9,32,760.9,760.9,760.9,0,남동발전량_2025_07.csv
영흥태양광,2, 2025-07-21 00:00:00,0,0,0,0,0,0.0,0.964,78.101,222.733,336.509,523.566,590.097,620.952,614.202,557.314,491.747,344.223,183.2,47.246,0.964,0.0,0.0,0.0,0.0,4611.818,192,620.95,0.96,620.952,0,남동발전량_2025_07.csv
탑선태양광,1, 2025-07-21 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,1363.0,57,1363.0,1363.0,1363.0,0,남동발전량_2025_07.csv
탑선태양광,3, 2025-07-21 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,755.0,31,755.0,755.0,755.0,0,남동발전량_2025_07.csv
경상대태양광,1, 2025-07-21 00:00:00,0,0,0,0,0,0.0,22.464,67.104,143.928,227.304,291.456,474.768,367.776,427.896,361.872,368.712,282.672,82.44,52.416,0.36,0.0,0.0,0.0,0.0,3171.168,132,474.76,0.36,474.768,0,남동발전량_2025_07.csv
고흥만 수상태양광,1, 2025-07-21 00:00:00,0,0,0,0,0,98.784,3651.396,12424.272,9363.312,16876.02,23074.884,43569.204,32041.968,27422.976,36204.672,28006.272,20257.608,16846.62,4742.892,495.6,0.0,0.0,0.0,0.0,275076.48,11462,43569.2,98.78,43569.204,0,남동발전량_2025_07.csv
영동태양광,1, 2025-07-20 00:00:00,0,0,0,0,0,0.0,0.672,19.488,19.872,18.144,18.912,17.856,18.432,18.816,361.248,489.312,671.616,686.976,684.576,676.992,19.872,0.0,0.0,0.0,3722.784,155,686.97,0.672,686.976,0,남동발전량_2025_07.csv
삼천포태양광#5,1, 2025-07-20 00:00:00,0,0,0,0,0,0.0,13.664,189.986,195.772,192.725,193.974,172.059,201.508,247.478,962.227,2097.83,2504.857,2499.828,2407.438,2056.28,0.0,0.0,0.0,0.0,13935.626,581,2504.85,13.664,2504.857,0,남동발전량_2025_07.csv
삼천포태양광#5,2, 2025-07-20 00:00:00,0,0,0,0,0,0.0,41.609,285.547,289.077,335.612,453.174,522.436,3048.072,4019.38,3110.312,3771.414,4213.077,3389.72,2836.137,298.57,0.0,0.0,0.0,0.0,26614.137,1109,4213.07,41.6,4213.077,0,남동발전량_2025_07.csv
광양항세방태양광,1, 2025-07-20 00:00:00,0,0,0,0,0,0.0,28.8,141.6,268.8,352.8,348.0,336.0,352.8,384.0,297.6,338.4,153.6,74.4,21.6,0.0,0.0,0.0,0.0,0.0,3098.4,129,384.0,21.6,384.0,0,남동발전량_2025_07.csv
두산엔진MG태양광,1, 2025-07-20 00:00:00,0,0,0,0,0,0.54,4.38,10.68,13.5,22.5,26.64,36.06,40.26,41.04,31.86,46.56,30.24,9.48,7.14,1.2,0.0,0.0,0.0,0.0,322.08,13,46.56,0.54,46.56,0,남동발전량_2025_07.csv
삼천포태양광,1, 2025-07-20 00:00:00,0,0,0,0,0,0.0,0.0,0.696,4.956,5.604,9.048,9.996,11.316,15.372,12.084,14.376,8.04,2.676,0.192,0.0,0.0,0.0,0.0,0.0,94.356,4,15.37,0.192,15.372,0,남동발전량_2025_07.csv
삼천포태양광,2, 2025-07-20 00:00:00,0,0,0,0,0,0.96,11.04,108.0,277.056,261.504,342.624,399.168,419.616,519.744,402.432,468.096,254.304,124.128,46.08,4.128,0.0,0.0,0.0,0.0,3638.88,152,519.74,0.96,519.744,0,남동발전량_2025_07.csv
삼천포태양광,3, 2025-07-20 00:00:00,0,0,0,0,0,0.0,1.152,33.408,97.272,88.632,116.136,143.964,148.644,186.084,139.572,168.552,89.604,37.836,8.568,0.0,0.0,0.0,0.0,0.0,1259.424,52,186.08,1.152,186.084,0,남동발전량_2025_07.csv
삼천포태양광,4, 2025-07-20 00:00:00,0,0,0,0,0,0.0,3.023,92.036,94.587,95.601,95.206,85.96,96.528,99.348,361.542,904.851,1192.589,1197.522,1189.349,520.415,0.0,0.0,0.0,0.0,6028.557,251,1197.52,3.023,1197.522,0,남동발전량_2025_07.csv
구미태양광,1, 2025-07-20 00:00:00,0,0,0,0,0,0.0,4.773,46.716,61.685,199.736,481.768,400.991,426.446,358.469,413.357,339.595,439.029,227.795,80.704,10.703,0.0,0.0,0.0,0.0,3491.767,145,481.76,4.773,481.768,0,남동발전량_2025_07.csv
삼천포태양광#6,1, 2025-07-20 00:00:00,0,0,0,0,0,0.0,0.0,50.391,74.644,69.957,68.863,60.328,68.437,66.867,67.816,203.841,517.085,435.41,6.461,0.0,0.0,0.0,0.0,0.0,1690.1,70,517.08,6.461,517.085,0,남동발전량_2025_07.csv
영흥태양광#5,1, 2025-07-20 00:00:00,0,0,0,0,0,0.0,84.368,342.295,549.6,932.874,1566.842,2017.611,2309.284,2461.147,1506.579,1094.379,1159.463,749.674,197.663,16.874,0.0,0.0,0.0,0.0,14988.653,625,2461.14,16.87,2461.147,0,남동발전량_2025_07.csv
영흥태양광 #3,1, 2025-07-20 00:00:00,0,0,0,0,0,0.0,51.6,230.88,368.64,684.72,1116.72,1361.52,1451.28,1578.96,1093.68,923.52,873.6,537.36,137.28,12.48,0.0,0.0,0.0,0.0,10422.24,434,1578.96,12.48,1578.96,0,남동발전량_2025_07.csv
영흥태양광 #3,2, 2025-07-20 00:00:00,0,0,0,0,0,0.0,16.512,92.256,165.216,289.44,491.808,636.096,672.768,731.328,472.128,344.16,362.592,236.256,59.328,1.536,0.0,0.0,0.0,0.0,4571.424,190,731.32,1.536,731.328,0,남동발전량_2025_07.csv
영흥태양광 #3,3, 2025-07-20 00:00:00,0,0,0,0,0,0.0,22.08,102.6,185.88,328.68,600.48,751.2,741.12,894.6,591.72,477.6,455.28,285.12,76.56,6.24,0.0,0.0,0.0,0.0,5519.16,230,894.6,6.24,894.6,0,남동발전량_2025_07.csv
영흥태양광,1, 2025-07-20 00:00:00,0,0,0,0,0,0.0,2.803,36.672,55.872,118.694,207.821,230.592,253.133,301.555,257.05,194.458,170.189,101.107,27.072,1.651,0.0,0.0,0.0,0.0,1958.669,82,301.55,1.651,301.555,0,남동발전량_2025_07.csv
예천태양광,1, 2025-07-20 00:00:00,0,0,0,0,0,0.0,8.28,162.9,227.88,245.16,601.2,243.9,533.34,670.14,516.78,466.02,333.36,282.42,169.38,27.0,0.0,0.0,0.0,0.0,4487.76,187,670.14,8.28,670.14,0,남동발전량_2025_07.csv
여수태양광,1, 2025-07-20 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.4,728.4,30,728.4,728.4,728.4,0,남동발전량_2025_07.csv
영흥태양광,2, 2025-07-20 00:00:00,0,0,0,0,0,0.0,0.964,41.461,132.097,253.587,422.324,530.316,585.276,655.663,413.646,328.796,302.762,196.699,50.139,1.928,0.0,0.0,0.0,0.0,3915.658,163,655.66,0.96,655.663,0,남동발전량_2025_07.csv
탑선태양광,1, 2025-07-20 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,1363.0,57,1363.0,1363.0,1363.0,0,남동발전량_2025_07.csv
탑선태양광,3, 2025-07-20 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,755.0,31,755.0,755.0,755.0,0,남동발전량_2025_07.csv
경상대태양광,1, 2025-07-20 00:00:00,0,0,0,0,0,0.0,6.624,75.744,241.92,310.752,366.336,496.44,481.032,532.728,536.904,486.936,368.064,213.12,47.664,3.816,0.0,0.0,0.0,0.0,4168.08,174,536.9,3.81,536.904,0,남동발전량_2025_07.csv
고흥만 수상태양광,1, 2025-07-20 00:00:00,0,0,0,0,0,9.996,1641.276,12059.376,18409.104,25651.416,30176.16,35879.34,42400.176,31882.62,36107.736,16745.064,8618.232,4172.112,2244.396,198.996,0.0,0.0,0.0,0.0,266196.0,11092,42400.17,9.99,42400.176,0,남동발전량_2025_07.csv
영동태양광,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.0,12.864,8.16,14.88,14.592,13.92,14.688,15.552,14.112,309.792,667.392,676.512,31.776,0.0,0.0,0.0,0.0,0.0,1794.24,75,676.51,8.16,676.512,0,남동발전량_2025_07.csv
삼천포태양광#5,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.483,110.921,122.687,150.89,189.541,143.103,164.818,139.65,7.638,15.195,73.423,932.564,180.024,1.823,0.0,0.0,0.0,0.0,2232.76,93,932.56,0.483,932.564,0,남동발전량_2025_07.csv
삼천포태양광#5,2, 2025-07-19 00:00:00,0,0,0,0,0,0.0,1.717,209.379,233.495,254.865,284.878,235.83,277.731,249.393,20.37,99.511,1322.126,640.288,374.711,6.482,0.0,0.0,0.0,0.0,4210.776,175,1322.12,1.717,1322.126,0,남동발전량_2025_07.csv
광양항세방태양광,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,12.0,33.6,36.0,148.8,324.0,456.0,196.8,144.0,139.2,223.2,86.4,43.2,9.6,0.0,0.0,0.0,0.0,0.0,1852.8,77,456.0,9.6,456.0,0,남동발전량_2025_07.csv
두산엔진MG태양광,1, 2025-07-19 00:00:00,0,0,0,0,0,0.06,0.78,5.88,12.96,12.24,8.7,4.44,4.02,6.6,1.8,0.84,10.74,22.08,3.84,0.06,0.0,0.0,0.0,0.0,95.04,4,22.08,0.06,22.08,0,남동발전량_2025_07.csv
삼천포태양광,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.0,0.432,0.24,1.188,2.352,1.908,0.852,0.18,0.0,0.0,0.0,1.116,0.324,0.0,0.0,0.0,0.0,0.0,8.592,0,2.35,0.18,2.352,0,남동발전량_2025_07.csv
삼천포태양광,2, 2025-07-19 00:00:00,0,0,0,0,0,0.0,1.056,48.864,50.016,73.056,108.288,100.512,66.912,45.792,6.432,18.144,18.336,77.088,54.816,3.264,0.0,0.0,0.0,0.0,672.576,28,108.28,1.056,108.288,0,남동발전량_2025_07.csv
삼천포태양광,3, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.072,9.684,10.188,18.54,29.916,29.016,13.356,6.3,0.828,2.16,1.332,21.78,12.06,0.0,0.0,0.0,0.0,0.0,155.232,6,29.91,0.072,29.916,0,남동발전량_2025_07.csv
삼천포태양광,4, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.04,33.969,33.268,54.585,93.342,56.758,76.848,55.472,1.336,10.846,204.763,134.333,84.347,0.151,0.0,0.0,0.0,0.0,840.058,35,204.76,0.04,204.763,0,남동발전량_2025_07.csv
구미태양광,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.0,0.0,4.917,0.0,0.0,0.0,0.0,0.0,3.543,29.649,170.882,25.672,11.498,10.413,0.0,0.0,0.0,0.0,256.574,11,170.88,3.543,170.882,0,남동발전량_2025_07.csv
삼천포태양광#6,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.0,8.724,13.023,17.675,43.479,36.11,18.875,7.236,0.0,0.0,0.0,22.43,23.624,0.0,0.0,0.0,0.0,0.0,191.176,8,43.47,7.236,43.479,0,남동발전량_2025_07.csv
영흥태양광#5,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,2.411,45.8,134.989,277.211,291.674,236.232,303.726,949.747,727.979,397.737,298.905,84.368,103.653,0.0,0.0,0.0,0.0,0.0,3854.432,161,949.74,2.41,949.747,0,남동발전량_2025_07.csv
영흥태양광 #3,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.72,23.76,69.36,162.24,177.84,152.88,199.44,642.0,485.28,275.04,211.68,55.68,55.2,0.0,0.0,0.0,0.0,0.0,2511.12,105,642.0,0.72,642.0,0,남동발전량_2025_07.csv
영흥태양광 #3,2, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.0,3.264,31.776,77.376,94.56,72.096,83.808,302.592,272.256,127.392,91.776,17.664,24.96,0.0,0.0,0.0,0.0,0.0,1199.52,50,302.59,3.264,302.592,0,남동발전량_2025_07.csv
영흥태양광 #3,3, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.36,11.52,29.88,69.0,106.56,83.64,92.52,344.64,272.16,158.4,125.16,27.24,21.6,0.0,0.0,0.0,0.0,0.0,1342.68,56,344.64,0.36,344.64,0,남동발전량_2025_07.csv
영흥태양광,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.0,0.269,7.949,33.715,40.243,35.174,31.565,114.47,77.76,43.392,39.13,6.067,0.346,0.0,0.0,0.0,0.0,0.0,430.08,18,114.47,0.269,114.47,0,남동발전량_2025_07.csv
예천태양광,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.0,1.98,15.12,1.8,0.72,26.82,17.46,42.66,50.94,144.9,110.52,123.66,20.16,0.18,0.0,0.0,0.0,0.0,556.92,23,144.9,0.18,144.9,0,남동발전량_2025_07.csv
여수태양광,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.9,982.9,41,982.9,982.9,982.9,0,남동발전량_2025_07.csv
영흥태양광,2, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.211,231.411,181.272,95.457,73.28,12.535,5.785,0.0,0.0,0.0,0.0,0.0,647.951,27,231.41,5.78,231.411,0,남동발전량_2025_07.csv
탑선태양광,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,1363.0,57,1363.0,1363.0,1363.0,0,남동발전량_2025_07.csv
탑선태양광,3, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,755.0,31,755.0,755.0,755.0,0,남동발전량_2025_07.csv
경상대태양광,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,0.504,17.712,36.432,2.376,19.944,20.016,5.688,12.312,31.536,85.392,25.776,35.856,27.864,0.0,0.0,0.0,0.0,0.0,321.408,13,85.39,0.5,85.392,0,남동발전량_2025_07.csv
고흥만 수상태양광,1, 2025-07-19 00:00:00,0,0,0,0,0,0.0,204.12,4954.152,7757.82,20176.968,16214.604,16739.688,35260.176,28015.596,26090.736,36099.756,11167.884,7522.2,3774.456,102.984,0.0,0.0,0.0,0.0,214081.14,8920,36099.75,102.98,36099.756,0,남동발전량_2025_07.csv
영동태양광,1, 2025-07-18 00:00:00,0,0,0,0,0,0.0,14.016,14.688,15.264,16.32,19.296,16.032,19.104,16.896,20.832,140.64,548.256,680.544,678.816,339.552,0.0,0.0,0.0,0.0,2540.256,106,680.54,14.016,680.544,0,남동발전량_2025_07.csv
