년월일,호기,설비용량(kW),총량(kWh),평균(kWh),0-1시 발전량(kWh),1-2시 발전량(kWh),2-3시 발전량(kWh),3-4시 발전량(kWh),4-5시 발전량(kWh),5-6시 발전량(kWh),6-7시 발전량(kWh),7-8시 발전량(kWh),8-9시 발전량(kWh),9-10시 발전량(kWh),10-11시 발전량(kWh),11-12시 발전량(kWh),12-13시 발전량(kWh),13-14시 발전량(kWh),14-15시 발전량(kWh),15-16시 발전량(kWh),16-17시 발전량(kWh),17-18시 발전량(kWh),18-19시 발전량(kWh),19-20시 발전량(kWh),20-21시 발전량(kWh),21-22시 발전량(kWh),22-23시 발전량(kWh),23-24시 발전량(kWh)
2024-05-26,(신재생) (하동) 익산 다송리 태양광,893,2866,119,0,0,0,0,0,6508,63638,208993,339161,453420,543092,548154,279862,161264,130168,72316,41220,12294,5785,0,0,0,0,0
2024-05-27,(신재생) (하동) 익산 다송리 태양광,893,4782,199,0,0,0,0,0,7955,57129,218394,394844,519951,558278,518504,564063,531521,494640,459205,248766,150417,53514,4339,0,0,0,0
2024-05-28,(신재생) (하동) 익산 다송리 태양광,893,5945,248,0,0,0,0,0,8678,57853,201761,417262,570572,677599,671814,697847,722435,652288,537306,446188,217671,60022,5785,0,0,0,0
2024-05-29,(신재생) (하동) 익산 다송리 태양광,893,5725,239,0,0,0,0,0,4339,47005,195976,399183,550323,654458,684831,658074,695678,642887,526459,373873,220563,63638,7232,0,0,0,0
2024-05-30,(신재생) (하동) 익산 다송리 태양광,893,2772,115,0,0,0,0,0,723,26034,75932,272631,357963,190914,407138,275523,271184,393398,142462,201761,117875,37604,723,0,0,0,0
2024-05-31,(신재생) (하동) 익산 다송리 태양광,893,5824,243,0,0,0,0,0,9401,82440,195976,354347,483793,658797,722435,728220,707972,650842,548877,394844,217671,61468,7232,0,0,0,0
2024-06-01,(신재생) (하동) 익산 다송리 태양광,893,4691,195,0,0,0,0,0,1446,20248,158372,222009,180066,302280,634933,656627,715203,597328,508380,404245,222733,60745,6508,0,0,0,0
2024-06-02,(신재생) (하동) 익산 다송리 태양광,893,5749,240,0,0,0,0,0,9401,83163,190191,344946,541645,663859,715926,729666,700017,640718,478731,360133,198145,79547,13017,0,0,0,0
2024-06-03,(신재생) (하동) 익산 다송리 태양광,893,5855,244,0,0,0,0,0,7232,60022,217671,400629,547431,660243,706525,713034,689169,634933,514888,410031,212608,70146,10847,0,0,0,0
2024-06-04,(신재생) (하동) 익산 다송리 태양광,893,5594,233,0,0,0,0,0,7232,62915,207546,420155,438957,451251,716649,715926,700017,645780,541645,394121,218394,65807,7955,0,0,0,0
2024-06-05,(신재생) (하동) 익산 다송리 태양광,893,4704,196,0,0,0,0,0,723,39774,120767,325421,503318,619746,559001,514888,664582,541645,434618,223456,111366,41220,3616,0,0,0,0
2024-06-06,(신재생) (하동) 익산 다송리 태양광,893,5198,217,0,0,0,0,0,6508,44836,75932,275523,384720,530798,702909,720988,683384,535137,528628,377488,226348,96903,7955,0,0,0,0
2024-06-07,(신재생) (하동) 익산 다송리 태양광,893,3748,156,0,0,0,0,0,10124,58576,150417,281308,428109,564063,464991,498979,466437,229964,302280,172835,85333,29649,5062,0,0,0,0
2024-06-08,(신재생) (하동) 익산 다송리 태양광,893,2264,94,0,0,0,0,0,0,9401,21695,49898,114982,114982,229241,336268,461375,303003,190914,214055,135954,74485,7955,0,0,0,0
2024-06-09,(신재생) (하동) 익산 다송리 태양광,893,4798,200,0,0,0,0,0,7232,62915,141739,267568,332653,464991,694955,743406,459205,429556,530798,373873,220563,57853,10847,0,0,0,0
2024-06-10,(신재생) (하동) 익산 다송리 태양광,893,5414,226,0,0,0,0,0,9401,70146,187298,360133,484516,610345,681938,679768,652288,585758,488132,336992,188021,68700,10124,0,0,0,0
2024-06-11,(신재생) (하동) 익산 다송리 태양광,893,5398,225,0,0,0,0,0,6508,53514,175727,331929,514165,612515,678322,682661,645780,572018,478007,367364,166326,97626,15186,0,0,0,0
2024-06-12,(신재생) (하동) 익산 다송리 태양광,893,5734,239,0,0,0,0,0,5785,60022,203931,392675,544538,649396,685554,692785,670367,611792,525736,389782,201761,88948,10847,0,0,0,0
2024-06-13,(신재생) (하동) 익산 다송리 태양광,893,5576,232,0,0,0,0,0,6508,58576,198868,347839,511273,630594,673983,684107,658074,621193,518504,373873,213332,68700,10847,0,0,0,0
2024-06-14,(신재생) (하동) 익산 다송리 태양광,893,5145,214,0,0,0,0,0,7955,58576,206823,369534,487408,614684,611792,527905,551769,587927,495363,344223,198145,79547,3616,0,0,0,0
2024-06-15,(신재생) (하동) 익산 다송리 태양광,893,4915,205,0,0,0,0,0,5062,49898,190914,366641,504041,527182,606006,607453,347116,498979,514888,383274,212608,88225,12294,0,0,0,0
2024-06-16,(신재생) (하동) 익산 다송리 태양광,893,5798,242,0,0,0,0,0,7232,57853,169942,384720,559001,633486,706525,713757,699294,647949,553216,373873,216947,67977,5785,0,0,0,0
2024-06-17,(신재생) (하동) 익산 다송리 태양광,893,3617,151,0,0,0,0,0,10124,73762,165603,245874,400629,444742,497533,411477,288540,246597,284201,297218,146801,86056,17356,0,0,0,0
2024-06-18,(신재생) (하동) 익산 다송리 태양광,893,5693,237,0,0,0,0,0,7232,62915,206100,381827,527905,639995,686277,679768,666752,613238,530075,390505,219840,70869,10124,0,0,0,0
2024-06-19,(신재생) (하동) 익산 다송리 태양광,893,5276,220,0,0,0,0,0,10124,61468,198868,360133,479454,557555,676153,639272,611792,613961,507657,333376,147524,65807,13017,0,0,0,0
2024-06-20,(신재생) (하동) 익산 다송리 태양광,893,3418,142,0,0,0,0,0,13017,65807,219117,256721,433895,374596,402076,392675,336992,309512,270461,184405,87502,56406,15186,0,0,0,0
2024-06-21,(신재생) (하동) 익산 다송리 태양광,893,5030,210,0,0,0,0,0,8678,70146,174281,384720,452697,561171,666752,560447,577803,556108,404245,339161,173558,93287,7232,0,0,0,0
2024-06-22,(신재생) (하동) 익산 다송리 태양광,893,746,31,0,0,0,0,0,723,7955,36158,56406,90395,76655,83886,113536,135231,60745,34712,33988,14463,1446,0,0,0,0,0
2024-06-23,(신재생) (하동) 익산 다송리 태양광,893,2630,110,0,0,0,0,0,1446,10847,33265,60745,90395,195253,143908,353624,470053,413646,331929,282032,201761,36158,5062,0,0,0,0
2024-06-24,(신재생) (하동) 익산 다송리 태양광,893,3886,162,0,0,0,0,0,723,39774,44113,95457,274800,350732,550323,552493,639995,394121,379658,274800,188744,87502,13017,0,0,0,0
